Center Name,Permit Holder,Address,Borough,Zip Code,Phone,Permit Number,Permit Expiration Date,Permit Status,Age Range,Maximum Capacity,Certified to Administer Medication,Site Type,Lon,Lat
CHILDRENS LEARNING CENTER INFANT/TODDLER / THE CHILDRENS LEARNING CENTER AT MORNINGSIDE HEIGHTS,THE CHILDRENS LEARNING CENTER AT MORNINGSIDE HEIGHTS,90 LASALLE STREET,MANHATTAN,10027,212-663-9318,6888 / 6887,11/21/2014 / 6/10/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,40,No,Private,-73.958892,40.813377
CHILDRENS LEARNING COMPANY INC,CHILDRENS LEARNING COMPANY INC,210 WEST 233 STREET,BRONX,10463,718-432-1170,7643,9/26/2014,  Permitted,2 YEARS - 5 YEARS,30,No,Private,-73.904047,40.880955
CHILDRENS PALACE DAY CARE CENTER,CHILDRENS PALACE DAY CARE INC,743 EAST 43 STREET,BROOKLYN,11203,718-284-1290,8053,7/22/2015,  Permitted,2 YEARS - 5 YEARS,34,No,Private,-73.935394,40.637189
CHILDRENS PALACE DAY CARE CENTER I/T,CHILDRENS PALACE DAY CARE INC,743 EAST 43RD STREET,BROOKLYN,11203,718-284-1290,8052,7/22/2015,  Permitted,0 YEARS - 2 YEARS,10,No,Private,-73.935394,40.637189
CHILDRENS PARADISE DAY CARE INC,CHILDRENS PARADISE DAY CARE INC,600 NEW YORK AVE,BROOKLYN,11203,718-604-4600,7612,6/8/2014,  Permitted,2 YEARS - 5 YEARS,25,No,Private,-73.947989,40.659926
CHILDRENS PARADISE DAYCARE,CHILDRENS PARADISE DAYCARE INC,942 BERGEN STREET,BROOKLYN,11238,718-398-4400,7761,5/29/2015,  Permitted,2 YEARS - 5 YEARS,25,No,Private,-73.955971,40.676678
CHINATOWN  DAY CARE CENTER,CHINATOWN DAY CARE CENTERINC,35-371/2 DIVISION STREET,MANHATTAN,10002,212-431-3845,4914,5/23/2015,  Permitted,2 YEARS - 5 YEARS,160,No,Private,-73.995759,40.713988
CHINATOWN HEAD START,CHINESE COMMUNITY CONCERNS CORP,180 MOTT STREET,MANHATTAN,10012,212-226-5000,7042,8/14/2014,  Permitted,2 YEARS - 5 YEARS,96,No,ACS Head Start,-73.995617,40.720546
CHOO CHOO TRAIN DAY CARE,CHOO CHOO TRAIN DAYCARE INC,539 COURT STREET,BROOKLYN,11231,718-797-9050,7542,1/24/2016,  Permitted,2 YEARS - 5 YEARS,23,No,Private,-73.999527,40.674352
CHRIST CHURCH DAY SCHOOL,CHRIST CHURCH DAY SCHOOL,520 PARK AVENUE,MANHATTAN,10065,212-838-3039,1789,2/19/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,75,No,Private,-73.969645,40.763888
CHRIST EVANGELICAL CHURCH,CHRIST CHILD CARE CENTER,58-01 BROADWAY,QUEENS,11414,718-205-1425,7715,1/26/2015,  Permitted,2 YEARS - 5 YEARS,35,No,Private,-73.903164,40.751672
CHRIST THE KING COMMUNITY  PRESCHOOL / CHRIST THE KING COMMUNITY DAY CARE INFANT/TODDLER,CHRIST THE KING CONTINUING EDUCATIONINC / CHRIST THE KING CONTINUING EDUCATION INC,68-02 METROPOLITAN AVENUE,QUEENS,11379,718-417-6770,5852 / 5867,6/25/2014 / 6/29/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,229,Yes,Private,-73.888547,40.71081
CHRIST UNITED METHODIST HEAD START,THE UNITED METHODIST CITY SOCIETY,4419 7 AVENUE,BROOKLYN,11220,718-435-6540,4996,8/17/2014,  Permitted,2 YEARS - 5 YEARS,39,No,ACS Head Start,-74.002588,40.645217
CHRISTIAN TRAINING RECREATION MINISTRY,CHRISTIAN TRAINING RECREATION MINISTRY,14-25 BEACH CHANNEL DRIVE,QUEENS,11691,718-327-1284,5405,2/19/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,29,No,Private,-73.754196,40.608962
CHUNG PAK DAY CARE CENTER,CHINESE-AMERICAN PLANNING COUNCIL INC,125 WALKER STREET,MANHATTAN,10013,212-343-9630,5910,8/9/2014,  Permitted,2 YEARS - 5 YEARS,75,No,ACS Contracted Preschools,-73.999946,40.717312
CHURCH IN THE GARDENS,THE CHURCH IN THE GARDENS NURSERY SCHOOL,50 ASCAN AVENUE,QUEENS,11375,718-268-7980,5561,4/25/2015,  Permitted,2 YEARS - 5 YEARS,56,No,Private,-73.84148,40.716363
CHURCH OF THE HOLY CHILD PRESCHOOL,ROMAN CATHOLIC CHURCH OF THE HOLY CHILD,4747 AMBOY ROAD,STATEN ISLAND,10312,718-356-5159,8190,7/1/2014,  Permitted,2 YEARS - 5 YEARS,100,No,Private,-74.170601,40.540205
CINDERELLA DAY CARE CENTER INC,CINDERELLA DAY CARE CENTER INC,130 BRIGHTON 11 STREET,BROOKLYN,11235,718-743-1841,5531,9/25/2014,  Permitted,2 YEARS - 5 YEARS,37,No,Private,-73.95817,40.579794
CIRCLE TRIANGLE SQUARE DAY CARE / CIRCLE TRIANGLE SQUARE DAY CARE INC,CIRCLE TRIANGLE SQUARE DAY CARE INC,2720 86TH STREET,BROOKLYN,11223,718-373-2234,11877 / 11857,2/2/2016 / 2/2/2016,  Permitted /   Permitted,0 YEARS - 5 YEARS,28,No,Private,-73.98145,40.594205
CITIZENS CARE DAY CARE CENTER  III,CITIZENS CARE DAY CARE CENTER INC,3240 BROADWAY,MANHATTAN,10027,212-690-0742,4831,9/17/2015,  Permitted,2 YEARS - 5 YEARS,119,No,ACS Contracted Preschools,-73.956954,40.81687
CITIZENS CARE DAY CARE CENTER I,CITIZENS CARE DAY CARE CENTER I,131 ST NICHOLAS AVENUE,MANHATTAN,10026,212-666-1683,2055,3/5/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,40,No,ACS Contracted Preschools,-73.953155,40.804086
CITY AND COUNTRY SCHOOL,CITY AND COUNTRY SCHOOL INC,165 WEST 12 STREET,MANHATTAN,10011,212-242-7802,7002,11/30/2014,  Permitted,2 YEARS - 5 YEARS,66,No,Private,-73.999736,40.737016
CITY COLLEGE CHILD DEVELOPMENT CENTERINC,CITY COLLEGE CHILD DEVELOPMENT CENTERINC,160 CONVENT AVENUE,MANHATTAN,10031,212-650-8616,4035,2/26/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,45,No,Private,-73.950865,40.819852
CITY OF FAITH CHRISTIAN  ACADEMY,CITY OF FAITH CHURCH OF GOD INC,3453 WHITEPLAINS ROAD,BRONX,10467,718-798-3052,6416,8/30/2015,  Permitted,2 YEARS - 5 YEARS,29,No,Private,-73.867433,40.876906
CITY OF FAITH CHRISTIAN ACADEMY  I I,CITY OF FAITH COMMUNITY DEVELOPMENT CORP,3445 WHITE PLAINS RD,BRONX,10467,718-798-3052,7831,10/15/2015,  Permitted,2 YEARS - 5 YEARS,35,No,Private,-73.867433,40.876663
CITY UNIVERSITY OF NEW YORK SCHOOL OF LAW P/S / CITY UNIVERSITY OF NEW YORK SCHOOL OF LAWI/T,CITY UNIVERSITY OF NEW YORK SCHOOL OF LAW,23-21 44TH DRIVE,QUEENS,11101,718-340-4468,21598 / 21597,8/28/2014 / 8/28/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,15,No,Corporate,-73.944373,40.747603
CLARK SCHOOL - NEW YORK,CLARKE SCHOOL FOR THE DEAF,80 EAST END AVENUE,MANHATTAN,10028,212-585-3500,6813,1/8/2015,  Permitted,2 YEARS - 5 YEARS,55,No,Private,-73.946403,40.773296
CLARKSON REALTY CORP INC,CLARKSON EARLY CHILDHOOD CENTER,8801 GLENWOOD ROAD,BROOKLYN,11236,718-649-3488,7318,8/10/2014,  Permitted,2 YEARS - 5 YEARS,33,No,Private,-73.909196,40.641013
CLOVER CAMPBELL,KIDDIE PREP U,108-10 SUTPHIN BLVD,QUEENS,11435,718-206-1736,8367,8/22/2015,  Permitted,2 YEARS - 5 YEARS,60,No,Private,-73.79942,40.692646
CMCS/CONCORD AVENUE HEAD START PROGRAM,CARDINAL MCCLOSKEY SCHOOL AND HOME FOR CHILDREN,560 CONCORD AVENUE,BRONX,10455,718-292-8564,56137,1/22/2016,  Permitted,2 YEARS - 5 YEARS,120,No,ACS Contracted Preschools,-73.907887,40.813272
CNC CARE CENTER INC,CNC CARE CENTER INC,647 ROGERS AVENUE,BROOKLYN,11226,718-284-0172,6699,9/14/2015,  Permitted,2 YEARS - 5 YEARS,17,Yes,Private,-73.952775,40.655714
CO-OP CITY N A A C P DAY CARE CENTER,CO-OP CITY N A A C P DAY CARE CENTER,100 ERSKINE PLACE,BRONX,10475,718-671-8519,2315,3/5/2015,  Permitted,2 YEARS - 5 YEARS,43,No,Private,-73.82136,40.861747
COBBLE HILL PLAYSCHOOL INC,COBBLE HILL PLAYSCHOOL INC,653 HICKS STREET,BROOKLYN,11231,718-243-0440,7547,2/3/2016,  Permitted,2 YEARS - 5 YEARS,45,No,Private,-74.002518,40.680725
COLIN NEWELL EARLY CHILDHOOD DEVELOPMENT CENTERHEAD START,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,161-06 89 AVENUE,QUEENS,11432,718-523-1888,7392,5/23/2015,  Permitted,2 YEARS - 5 YEARS,112,No,ACS Head Start,-73.799563,40.706197
COLONIAL CHURCH NURSERY SCHOOL,COLONIAL CHURCH OF BAYSIDE,54-02 217 STREET,QUEENS,11364,718-224-3899,2299,5/12/2014,  Permitted,2 YEARS - 5 YEARS,29,No,Private,-73.763339,40.752268
COLONY-SOUTH BROOKLYN HOUSES INC,COLONY-SOUTH BROOKLYN HOUSES INC,222 GRAHAM AVENUE,BROOKLYN,11206,718-387-9482,4207,1/14/2015,  Permitted,2 YEARS - 5 YEARS,60,No,Private,-73.943197,40.709867
COLUMBIA GREENHOUSE NURSERY SCHOOL,COLUMBIA GREENHOUSE NURSERY SCHOOL,404 WEST 116 STREET,MANHATTAN,10027,212-666-4796,2049,12/16/2013,  Expired-InRenewal,2 YEARS - 5 YEARS,50,Yes,Private,-73.960006,40.806093
COLUMBIA GREENHOUSE NURSERY SCHOOL,COLUMBIA GREENHOUSE NURSERY SCHOOL,424 WEST 116 STREET,MANHATTAN,10027,212-666-4796,1484,12/16/2013,  Expired-InRenewal,2 YEARS - 5 YEARS,30,No,Private,-73.960371,40.806254
COLUMBIA UNIVERSITY HEADSTART,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK INC,4467 BROADWAY,MANHATTAN,10040,212-923-5237,40717,5/20/2015,  Permitted,2 YEARS - 5 YEARS,50,No,Private,-73.93254,40.857644
COLUMBUS PRE-SCHOOL,COLUMBUS TOWNHOUSE NURSERY INC,606 COLUMBUS AVENUE,MANHATTAN,10024,212-721-0090,6360,6/13/2015,  Permitted,2 YEARS - 5 YEARS,80,No,Private,-73.970843,40.788868
COMMITTEE FOR EARLY CHILDHOOD DEVELOPMENT,COMMITTEE FOR EARLY CHILDHOOD DEVELOPMENT DAY CARE CENTER INC,193-25 JAMAICA AVENUE,QUEENS,11423,718-264-6572,52558,9/27/2015,  Permitted,2 YEARS - 5 YEARS,90,Yes,Private,-73.766422,40.713535
COMMITTEE FOR EARLY CHILDHOOD DEVELOPMENT HEAD START,COMMITTEE FOR EARLY CHILDHOOD DEVELOPMENT DCCINC,117-21 SUTPHIN BOULEVARD,QUEENS,11436,718-848-0276,8199,9/15/2014,  Permitted,2 YEARS - 5 YEARS,246,Yes,ACS Head Start,-73.791633,40.680062
COMMITTEE FOR EARLY CHILDHOOD DEVELOPMENT HEAD START,COMMITTEE FOR EARLY CHILDHOOD DEVELOPMENT DAY CARE CENTER INCORPORATED,193-04 JAMAICA AVENUE,QUEENS,11423,718-464-2422,4984,3/30/2015,  Permitted,2 YEARS - 5 YEARS,146,Yes,ACS Head Start,-73.767037,40.712918
COMMUNITY  FAMILY HEAD START,COMMUNITY PARENTS INC,41-05 BEACH CHANNEL DRIVE,QUEENS,11691,718-471-7970,7639,9/8/2014,  Permitted,2 YEARS - 5 YEARS,113,Yes,ACS Head Start,-73.773135,40.595499
COMMUNITY CHURCH OF DOUGLASTON NURSERY SCH,LINDEN DE BIE CCD,39-50 DOUGLASTON PARKWAY,QUEENS,11363,718-767-1961,983,4/26/2014,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.750393,40.769357
COMMUNITY HOUSE NURSERY AND KINDERGARTEN,CHURCH IN THE GARDENS COMMUNITY HOUSE,15 BORAGE PLACE,QUEENS,11375,718-268-0490,1546,6/25/2014,  Permitted,2 YEARS - 5 YEARS,42,No,Private,-73.841136,40.716378
COMMUNITY LIFE CENTER  INC ARTHUR EUGENE  THELMA  ADAIR  HEAD START,COMMUNITY LIFE CENTER INC,221 EAST 122 STREET,MANHATTAN,10035,212-427-6800,7182,1/25/2016,  Permitted,2 YEARS - 5 YEARS,159,No,ACS Head Start,-73.936284,40.801588
COMMUNITY LIFE CENTER MT MORRIS HEAD START,COMMUNITY LIFE CENTERINC ARTHUR EUGENE  THELMA ADAIR HEAD START,15 MOUNT MORRIS PARK WEST,MANHATTAN,10027,212-427-1077,8049,9/23/2015,  Permitted,2 YEARS - 5 YEARS,135,No,ACS Head Start,-73.945698,40.805082
COMMUNITY NURSERY SCHOOL AT THE CHURCH ON THE HILL,THE CHURCH ON THE HILL - REFORMED,167-07 35 AVENUE,QUEENS,11358,718-539-0732,2323,6/30/2015,  Permitted,2 YEARS - 5 YEARS,44,No,Private,-73.798113,40.765299
COMMUNITY PARENTS HEAD START,COMMUNITY PARENTS INC,90 CHAUNCEY STREET,BROOKLYN,11233,718-771-4002,4639,7/1/2015,  Permitted,2 YEARS - 5 YEARS,60,Yes,ACS Head Start,-73.929795,40.679989
COMMUNITY RESOURCES PRE-SCHOOL,STATEN ISLAND AID FOR THE MENTALLY RETARDED INC,3651 RICHMOND ROAD,STATEN ISLAND,10306,718-351-6416,6674,5/16/2015,  Permitted,2 YEARS - 5 YEARS,81,Yes,Private,-74.143089,40.572548
COMPREHENSIVE,COMPREHENSIVE KIDS DEVELOPMENT CENTER,101 NORFOLK STREET,MANHATTAN,10002,917-414-2344,17017,5/22/2014,  Permitted,2 YEARS - 5 YEARS,57,No,Private,-73.987421,40.718697
COMPREHENSIVE KIDS DEVELOPMENTAL SCHOOL,COMPREHENSIVE KIDS DEVELOPMENTAL SCHOOL,383-387 GRAND STREET,MANHATTAN,10002,212-539-0259,7872,3/17/2016,  Permitted,2 YEARS - 5 YEARS,100,No,Private,-73.988338,40.715638
CONCERNED PARENTS OF JAMAICA EARLY LEARNING CENTER,CLIFFORD GLOVER DAY CARE CENTER INC,143-04 101 AVENUE,QUEENS,11435,718-658-4091,25257,10/16/2014,  Permitted,2 YEARS - 5 YEARS,129,No,ACS Contracted Preschools,-73.807934,40.694815
CONCOURSE HOUSE DAY CARE CENTER,CONCOURSE HOUSE,2751 GRAND CONCOURSE,BRONX,10468,718-584-4400,6239,9/5/2015,  Permitted,2 YEARS - 5 YEARS,38,No,ACS Contracted Preschools,-73.89327,40.868356
CONEY ISLAND CHILD CARE CENTER,LABOR  INDUSTRY FOR EDUCATION INC,2757 WEST 33RD STREET,BROOKLYN,11224,718-942-4494,24617,10/11/2014,  Permitted,2 YEARS - 5 YEARS,58,No,ACS Contracted Preschools,-73.999068,40.578413
CONEY ISLAND DAY CARE,CONEY ISLAND DAY CARE INC,1001 NEWKIRK AVENUE,BROOKLYN,11230,347-915-0831,19317,7/23/2014,  Permitted,2 YEARS - 5 YEARS,99,No,Private,-73.966956,40.634027
CONGREGATION BNAI ISRAEL ACADEMY PRESCHOOL,CONGREGATION BNAI ISRAEL OF STATEN ISLAND,45 TWOMBLY AVENUE,STATEN ISLAND,10306,718-987-6200,7852,2/4/2016,  Permitted,2 YEARS - 5 YEARS,26,No,Private,-74.132645,40.559146
CONGREGATION BETH ELOHIM  ECC,CONGREGATION BETH ELOHIM ECC,274 GARFIELD PLACE,BROOKLYN,11215,718-499-6208,4892,9/22/2014,  Permitted,2 YEARS - 5 YEARS,200,No,Private,-73.974552,40.670856
CONGREGATION BNEI YONASAN,CONGREGATION BNEI YONASAN,1362 46TH STREET,BROOKLYN,11219,718-438-1825,50317,8/15/2015,  Permitted,2 YEARS - 5 YEARS,30,No,Private,-73.988953,40.635593
CONGREGATION OF THE MOTHERS OF THE HELPLESS INC,CONGREGATION OF THE MOTHERS OF THE HELPLESS INC,432 WEST 20 STREET,MANHATTAN,10011,212-929-0839,6880,9/18/2013,  Expired-InRenewal,0 YEARS - 2 YEARS,8,No,Private,-74.00438,40.745023
CONGREGATION OF THE MOTHERS OF THE HELPLESS INC,CONGREGATION OF THE MOTHERS OF THE HELPLESS INC,432 WEST 20TH STREET,MANHATTAN,10011,212-929-0839,1382,3/8/2013,  Expired-InRenewal,2 YEARS - 5 YEARS,57,No,Private,-74.00438,40.745023
CONGREGATION OHEL YITZCHOK,CONGREGATION OHEL YITZCHOK,137-56 70 AVENUE,QUEENS,11367,718-261-7037,5218,4/28/2014,  Permitted,2 YEARS - 5 YEARS,70,No,Private,-73.826105,40.728344
COOPER PARK CHILD CARE CENTER,EPISCOPAL SOCIAL SERVICES OF NEW YORK INC,292 FROST STREET,BROOKLYN,11222,718-389-5959,5281,2/12/2015,  Permitted,2 YEARS - 5 YEARS,55,No,ACS Contracted Preschools,-73.939602,40.71854
CORNERSTONE DAY CARE CENTER,CORNERSTONE DAY CARE CENTER INC,289 LEWIS AVENUE,BROOKLYN,11221,718-574-8300,2267,7/8/2014,  Permitted,2 YEARS - 5 YEARS,68,No,ACS Contracted Preschools,-73.935423,40.68594
CORTELYOU  EARLY CHILDHOOD CENTER INC,CORTELYOU EARLY CHILDHOOD CENTER INC,2739  BEDFORD AVENUE,BROOKLYN,11210,718-421-9581,7676,12/4/2014,  Permitted,2 YEARS - 5 YEARS,36,No,Private,-73.953147,40.636029
CORTELYOU EARLY CHILDHOOD CENTER INC,CORTELYOU EARLY CHILDHOOD CENTER INC,386 MARLBOROUGH ROAD,BROOKLYN,11226,718-856-2880,6644,4/19/2015,  Permitted,2 YEARS - 5 YEARS,70,No,Private,-73.96461,40.640635
CORTELYOU EARLY CHILDHOOD CENTER INC,CORTELYOU EARLY CHILDHOOD CENTER INC,1110 CORTELYOU ROAD,BROOKLYN,11218,718-282-6077,5481,3/2/2016,  Permitted,2 YEARS - 5 YEARS,66,No,Private,-73.967475,40.639617
COSMOKIDZ  INFANTS / COSMOKIDZ PRE-SCHOOL,COSMOKIDZ  LLC / COSMOKIDZ LLC,71-33 162 STREET,QUEENS,11365,718-380-5439,26497 / 26457,10/25/2014 / 10/25/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,48,No,Private,-73.807136,40.729511
COZY CRIB,COZY CRIB INC,6808 11 AVENUE,BROOKLYN,11219,718-833-3750,7201,1/27/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,20,No,Private,-74.008231,40.626744
CPC JACOB RIIS CHILD CARE CENTER,CHINESE AMERICAN PLANNING COUNCIL INC,90 AVENUE D,MANHATTAN,10009,212-533-9138,6419,7/5/2015,  Permitted,0 YEARS - 2 YEARS,9,Yes,ACS Contracted Preschools,-73.975985,40.722917
CRAVATH CHILDRENS CENTER  I/T / CRAVATH CHILDRENS CENTER PRESCHOOL,CRAVATH SWAINE  MOORE LLP,825 8 AVENUE,MANHATTAN,10019,212-474-4445,7121 / 7120,7/11/2015 / 7/11/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,28,No,Private,-73.98695,40.762235
CRAYON BOX PRESCHOOL,CRAYON BOX INC,44-10 192 STREET,QUEENS,11358,718-888-9341,6680,6/20/2015,  Permitted,2 YEARS - 5 YEARS,52,No,Private,-73.789594,40.756193
CREATIVE ACADEMY / CREATIVE ACADEMY OF NY INFANT/TODDLER,CREATIVE ACADEMY OF NY LLC / CREATIVE ACADAMY OF NY LLC,228 BUSHWICK AVENUE,BROOKLYN,11206,347-689-2222,18897 / 20777,7/12/2014 / 8/14/2014,  Permitted /   Permitted,0 YEARS - 5 YEARS,99,No,Private,-73.940227,40.708049
CREATIVE DISCOVERY PRE-SCHOOL,CREATIVE DISCOVERY PRE-SCHOOL INC,64-01 102 STREET,QUEENS,11374,718-897-5148,7293,10/1/2014,  Permitted,2 YEARS - 5 YEARS,64,No,Private,-73.853294,40.731717
CREATIVE KIDS ACADEMY DAY CARE,BERTRAM THOMAS,917 EAST 82ND STREET,BROOKLYN,11236,347-608-0856,51960,9/13/2015,  Permitted,2 YEARS - 5 YEARS,24,No,Private,-73.911175,40.636212
CREATIVE MINDS CENTERINC,CREATIVE MINDS CENTERINC,1032 RUTLAND ROAD,BROOKLYN,11212,718-604-8486,5973,11/15/2014,  Permitted,2 YEARS - 5 YEARS,35,No,Private,-73.925389,40.663007
CREATIVE MINDS PRESCHOOL / KAYKAR ALL ABOUT THE CHILDREN CENTER,CREATIVE MINDS SERVICE LLC / KAYKAR CENTER CORPORATION,755 EASTERN PARKWAY,BROOKLYN,11213,718-576-6484 / 347-817-9314,36798 / 40197,4/9/2015 / 5/15/2015,  Permitted /   Permitted,2 YEARS - 5 YEARS,50,No,Private,-73.943296,40.669953
CREATIVE YEARS DAY CARE CENTER,CREATIVE YEARS DAY CARE CENTER,138-72 FRANCIS LEWIS BOULEVARD,QUEENS,11422,718-341-6288,7368,3/18/2015,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.737332,40.667008
CROSS ISLAND YMCA,YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER NEW YORK INC,238-10 HILLSIDE AVENUE,QUEENS,11427,718-551-9313,3029,5/10/2014,  Permitted,2 YEARS - 5 YEARS,74,No,Private,-73.727719,40.732743
CYPRESS BRONX KATHYS DAYCARE,CYPRESS BRONX KATHYS DAYCARE INC,235 CYPRESS AVENUE,BRONX,10454,718-585-2849,59718,3/31/2016,  Permitted,2 YEARS - 5 YEARS,64,No,Private,-73.914919,40.80543
CYPRESS HILLS CHILD CARE CENTER,CYPRESS HILLS CHILD CARE CENTER CORPORATION,108 PINE STREET,BROOKLYN,11208,718-647-5005,6916,8/17/2015,  Permitted,2 YEARS - 5 YEARS,74,No,ACS Contracted Preschools,-73.873688,40.683946
DLITTLE STAR EDUCATION  ACTIVITY CENTER,DLITTLE STAR DAY CARE INC,111-08  SUTPHIN BLVD,QUEENS,11435,718-297-9779,37037,4/11/2015,  Permitted,2 YEARS - 5 YEARS,29,No,Private,-73.795882,40.688157
DANIELLE S EDUCATING FOR THE FUTURE,DANIELLES EDUCATING FOR THE FUTURE INC,144 EAST 56TH  STREET,BROOKLYN,11203,718-345-8778,6085,8/28/2015,  Permitted,2 YEARS - 5 YEARS,28,No,Private,-73.925035,40.653488
DAWNING  VILLAGE TOO,DAWNING VILLAGE INC,2211 FIRST AVENUE,MANHATTAN,10029,212-534-3999,8308,6/20/2013,  Expired-InRenewal,2 YEARS - 5 YEARS,35,No,ACS Contracted Preschools,-73.93705,40.794669
DAWNING VILLAGE INC,DAWNING VILLAGE INC,2090 1 AVENUE,MANHATTAN,10029,212-369-5313,6465,6/4/2015,  Permitted,2 YEARS - 5 YEARS,105,No,ACS Contracted Preschools,-73.937549,40.790701
DAY SCHOOL AT CHRIST  SAINT STEPHENS CHURCH,CHRIST AND SAINT STEPHENS CHURCH,122 WEST 69TH STREET,MANHATTAN,10023,212-787-2755,10258,12/23/2015,  Permitted,2 YEARS - 5 YEARS,58,No,Private,-73.981318,40.775629
DAYTON TOWERS WEST PLAYGROUP,DAYTON TOWERS WEST PLAYGROUP,105-00 SHORE FRONT PARKWAY,QUEENS,11694,718-474-8274,5302,9/8/2014,  Permitted,2 YEARS - 5 YEARS,20,No,Private,-73.824891,40.582014
DCAIB CENTER,DCAIB CENTER LTD,140-17 243 STREET,QUEENS,11422,718-528-3000,21637,8/28/2014,  Permitted,2 YEARS - 5 YEARS,18,No,Private,-73.736171,40.66399
DEWITT REFORMED CHURCH HEAD START,DEWITT REFORMED CHURCH,123 RIDGE STREET,MANHATTAN,10002,212-505-8050,4941,10/5/2014,  Permitted,2 YEARS - 5 YEARS,54,Yes,ACS Head Start,-73.983564,40.719093
DEWITT REFORMED CHURCH HEAD START,DEWITT REFORMED CHURCH,280 RIVINGTON STREET,MANHATTAN,10002,212-254-3070,2090,10/5/2014,  Permitted,2 YEARS - 5 YEARS,95,Yes,ACS Head Start,-73.979446,40.71758
DIKI DAY CARE,DIKI DAYCARE,30-81 STEINWAY STREET,QUEENS,11103,718-278-1570,8084,10/25/2015,  Permitted,2 YEARS - 5 YEARS,37,No,Private,-73.916369,40.761762
DIKI DISCOVERY CENTER,DIKI DISCOVERY CENTER INC / DIKI DISCOVERY CENTER,30-16 37TH STREET,QUEENS,11103,718-000-0000 / 718-278-7500,54237 / 54238,11/18/2015 / 11/18/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,28,No,Private,-73.917159,40.76436
DIWANTIE,AMAZING CHILDREN LEARNING CENTER,758 EAST 222 STREET,BRONX,10467,347-899-8576,15998,5/7/2014,  Permitted,2 YEARS - 5 YEARS,15,No,Private,-73.85978,40.884864
DOLLY  FRANK RUSSO SR FIRST STEP EARLY CHILDHOOD CENTER,HEARTSHARE HUMAN SERVICES OF NEW YORK,118-03 101 AVENUE,QUEENS,11419,718-805-7117,6413,6/4/2015,  Permitted,2 YEARS - 5 YEARS,22,No,Private,-73.826761,40.690002
DOLLY/FRANK RUSSO/FIRST STEP,HEARTSHARE HUMAN SERVICE OF NEW YORK,118-01 101 AVENUE,QUEENS,11419,718-805-7117,6354,6/13/2015,  Permitted,2 YEARS - 5 YEARS,40,No,Private,-73.826829,40.689984
DOMINICAN SISTERS FAMILY HEALTH  SERVICES INC / DOMINICAN SISTERS FAMILY HEALTH SERVICES INC,DOMINICAN SISTERS FAMILY HEALTH SERVICES INC,454 EAST 148 STREET,BRONX,10455,718-993-8963,7138 / 7074,7/26/2015 / 3/2/2015,  Permitted /   Permitted,0 YEARS - 5 YEARS,25,No,Private,-73.916101,40.814358
DOROTHY DAY HEAD START,BROADWAY HOUSING COMMUNITIESINC,583 RIVERSIDE DRIVE,MANHATTAN,10031,212-862-7155,7319,8/25/2014,  Permitted,2 YEARS - 5 YEARS,51,No,Head Start Direct Fed Funding,-73.957094,40.821275
DOWNING STREET PLAYGROUP,THE DOWNING STREET PLAYGROUP INC,32 CARMINE STREET,MANHATTAN,10014,212-924-2557,6705,6/8/2014,  Permitted,2 YEARS - 5 YEARS,15,No,Private,-74.002936,40.730014
DOWNTOWN  LITTLE  SCHOOL,DOWNTOWN LITTLE SCHOOL,15 DUTCH STREET,MANHATTAN,10038,212-791-1300,7167,9/12/2015,  Permitted,2 YEARS - 5 YEARS,75,No,Private,-74.007552,40.709632
DR CR JOHNSON CHRISTIAN DAY CARE,BROOKLYN TABERNACLE DELIVERANCE CENTER INC,600 LAFAYETTE AVENUE,BROOKLYN,11216,718-732-1531,5021,1/18/2014,  Expired-InRenewal,2 YEARS - 5 YEARS,29,No,Private,-73.950736,40.689575
DR KATHARINE DODGE BROWNELL SCHOOL,LEAKE AND WATTS SERVICES INC,450 CASTLE HILL AVENUE,BRONX,10473,718-430-7938,5963,9/19/2015,  Permitted,2 YEARS - 5 YEARS,113,No,Private,-73.847105,40.816712
DREAMLAND DAY CARE CENTER,DREAMLAND DAY CARE CENTER INC,1379 WEST 7TH STREET,BROOKLYN,11204,718-232-8155,8228,12/23/2014,  Permitted,2 YEARS - 5 YEARS,40,No,Private,-73.981101,40.611641
