"GOOD FOUNDATION KINDERGARTEN","196-02A LINDEN BOULEVARD",11412,718-712-1500,Permitted
"GOOD FOUNDATION PRESCHOOL","196-04 LINDEN BOULEVARD",11412,718-712-1500,Permitted
"GOOD FOUNDATION PRESCHOOL","196-08 LINDEN BOULEVARD",11412,718-712-1500,Permitted
"GOOD SAMARITAN FULTON DAY CARE CENTER - INFANT/TODDLER","992 GATES AVENUE",11221,718-443-6463,Permitted
"GOOD SAMARITAN FULTON DAY CARE CENTER-PRESCHOOL","992 GATES AVENUE",11221,718-443-6463,Permitted
"GRACE CHURCH PLAYSCHOOL","151-17 14 ROAD",11357,718-767-2162,Permitted
"GRACE CHURCH SCHOOL","254 HICKS STREET",11201,718-624-4030,Permitted
"GRACE DAY CARE CENTER","89-00 23 AVENUE",11369,718-803-0345,Permitted
"GRACE LUTHERAN CHURCH","31-20 21 AVENUE",11105,718-545-1129,Permitted
"GRACE NURSERY SCHOOL.","7604 4TH AVENUE",11209,718-238-7980,Permitted
"GRAND ST SETTLEMENT EARLY HEAD START","80 PITT STREET",10002,212-674-1740,Permitted
"GRAND ST. SETTLEMENT DUAL I","60 ESSEX STREET",10002,212-677-6990,Permitted
"GRAND STREET CHILD CARE CENTER","300 DELANCEY STREET",10002,212-228-8240,Permitted
"GRAND STREET SETTLEMENT EARLY HEAD START","80 PITT STREET",10002,212-674-1740,Permitted
"GRAND STREET SETTLEMENT HEAD START","294 DELANCEY STREET",10002,212-777-0656,Permitted
"GRAND STREET SETTLEMENT, INC.","319 STANHOPE STREET",11237,718-381-8900,Permitted
"GREAT BEGINNINGS INFANT &amp; TODDLER CENTER","2221 RICHMOND AVENUE",10314,718-983-0014,Permitted
"GREAT BEGINNINGS INFANT/TODDLER CENTER","2221 RICHMOND AVENUE",10314,718-983-0014,Permitted
"GREATER BRIGHT LIGHT LEARNING CENTER","1320 SUTTER AVENUE",11208,718-235-2003,Permitted
"GREENPOINT Y.M.C.A. NURSERY SCHOOL","99 MESEROLE AVENUE",11222,718-389-3700,Permitted
"GROSVENOR  NEIGHBORHOOD  HOUSE YMCA - TENDER CARE","176 WEST 105 STREET",10025,212-749-8500,Permitted
"GROW WITH US - SUSAN E. WAGNER DAY SCHOOL","1732 DAVIDSON AVE",10453,718-299-6892,Permitted
"GRYC LITTLE STARS PRE-K","62-81 60TH PLACE",11385,718-456-5437,Permitted
"GRYC LITTLE STARS PRE-SCHOOL","59-03 SUMMERFIELD STREET",11385,718-456-5437,Permitted
"GRYC LITTLE STARS UPK @PANCRAS","68-20 MYRTLE AVENUE",11385,718-456-5437,Permitted
"GUNHILL CHILD CARE","934 EAST GUNHILL ROAD",10469,718-654-8085,Permitted
"GUNHILL CHILD CARE","934 EAST GUNHILL ROAD",10469,718-654-8085,Permitted
"GWENDOLYN B. BLAND DAY CARE CENTER","749 EAST 163RD STREET",10456,718-991-1050,Permitted
"GYMTIME RHYTHM  AND GLUES","1520 YORK AVENUE",10028,212-734-0922,"Expired-In Renewal"
"H V G PLAYGROUP","116 PINEHURST AVENUE",10033,212-923-7800,Permitted
"H.E.L.P. USA BRONX CROTONA DAY CARE","785 CROTONA PARK NORTH",10460,718-583-1511,Permitted
"H.H DAY CARE ANNEX, INC.","212-47 JAMAICA AVENUE",11428,718-776-7690,Permitted
"H.H. DAYCARE ANNEX INC.","188-32 JAMAICA AVENUE",11423,718-454-0452,Permitted
HABITOT,"3480 THIRD AVENUE",10456,718-484-8779,Permitted
HABITOT,"3480 THIRD AVENUE",10456,718-484-8779,Permitted
"HAMILTON  MADISON HOUSES CHILD CARE CENTER","10 CATHERINE SLIP",10038,212-608-9186,"Expired-In Renewal"
"HAMILTON - MADISON HOUSE CHILD CARE CENTER","253 SOUTH STREET",10002,212-406-7570,"Expired-In Renewal"
"HAMILTON MADISON HOUSE  CHILD CARE CENTER","60 CATHERINE STREET",10038,212-962-3408,"Expired-In Renewal"
"HAMILTON MADISON HOUSE CHILD CARE CENTER","129 FULTON STREET",10038,212-962-3408,Permitted
"HAMILTON MADISON HOUSE HEAD START","77 MARKET STREET",10002,212-349-8290,Permitted
"HAMMEL CHILD CARE CENTER","82-10 ROCKAWAY BEACH BOULEVARD",11693,718-474-3162,Permitted
"HAN-I PRESCHOOL","198-18 32ND ROAD",11358,718-358-3377,Permitted
"HAND IN HAND EARLY CHILDHOOD CENTER","465 GRAND STREET",10002,212-420-1989,Permitted
"HANDS &amp; HEARTS LEARNING CENTER","564 THOMAS S BOYLAND STREET",11212,718-385-1718,Permitted
"HANOVER PLACE CHILD CARE","25 HANOVER PLACE",11201,347-916-0333,Permitted
"HANOVER PLACE CHILD CARE CENTER LLC-I/T","15 HANOVER PLACE",11201,347-916-0333,Permitted
"HANOVER PLACE CHILDCARE PRESCHOOL","15 HANOVER PLACE",11201,347-916-0333,Permitted
"HANSON PLACE CHILD DEVELOPMENT CENTER","55 HANSON PLACE",11217,718-237-4303,Permitted
"HANSON PLACE CHILD DEVELOPMENT CENTER","55 HANSON PLACE",11217,718-237-4303,Permitted
"HAPPY 1  DAYCARE","48-06 212 STREET",11364,718-229-1910,Permitted
"HAPPY DAYS  AT RIVERDALE","2975 INDEPENDENCE AVENUE",10463,718-601-1300,Permitted
"HAPPY DRAGON CHILDREN AND FAMILY CENTER","5805 7TH AVENUE",11220,718-439-8816,Permitted
"HAPPY DRAGON CHILDREN&#39;S LEARNING CENTER","98-25 HORACE HARDING EXPRESSWAY",11368,718-271-5637,Permitted
"HAPPY DRAGON CHILDREN&#39;S LEARNING CENTER #2","143-30 CHERRY AVENUE",11355,718-445-8382,Permitted
"HAPPY DRAGON DAYCARE CENTER","86-02 57 AVENUE",11373,718-397-5733,Permitted
"HAPPY DRAGON PRESCHOOL","30-04 146 STREET",11354,718-446-9021,Permitted
"HAPPY HOME ACADEMY","9102 CHURCH AVENUE",11236,718-346-5327,Permitted
"HAPPY MARY ANN DAY SCHOOL","132-18 41ST    AVENUE",11355,718-886-8266,Permitted
"HAPPYLAND MANHATTAN BEACH DAY SCHOOL","190 EXETER STREET",11235,718-648-0531,"Expired-In Renewal"
"HARLEM GEMS HEAD START","60 WEST 117 STREET",10026,212-369-3577,"Expired-In Renewal"
"HAWTHORNE CORNERS DAY CARE CENTER","1950 BEDFORD AVENUE",11225,718-282-7200,Permitted
"HCHC INC A.C.E. PRESCHOOL","1441 BROADWAY",11221,718-443-3423,Permitted
"HCHC INC.","624 SCHENECTADY AVENUE",11203,718-773-7652,Permitted
"HCHC, INC.","585 SCHENECTADY AVENUE",11203,718-604-5283,Permitted
"HEART SHARE HUMAN SERVICES OF NEW YORK PRE-SCHOOL 2","82-12 151 AVENUE",11414,718-848-0300,Permitted
"HEART SHARE SERVICES OF NEW YORK PRESCHOOL 1","115-15 101 AVENUE",11419,718-441-5333,Permitted
"HEARTSHARE HUMAN SERVICES OF NEW YORK","1825 BATH AVENUE",11214,718-238-4637,Permitted
"HEAVENLY MIRACLE  ACADEMY SERVICES","533 BLAKE AVENUE",11207,718-495-9383,Permitted
"HEAVENLY MIRACLE ACADEMY SERVICES,INC..","533 BLAKE AVENUE",11207,718-495-9383,Permitted
"HEBREW ACADEMY FOR SPECIAL CHILDREN","1311 55 STREET",11219,718-851-6100,Permitted
"HEBREW ACADEMY FOR SPECIAL CHILDREN (P/S)","555 REMSEN AVENUE",11236,718-495-3510,Permitted
"HEBREW EDUCATIONAL SOCIETY","9502 SEAVIEW AVENUE",11236,718-241-3000,Permitted
"HEBREW INSTITUTE FOR THE DEAF AND EXCEPTIONAL CHILDREN","1401 AVENUE I",11230,718-377-7507,Permitted
"HEBREW INSTITUTE FOR THE DEAF AND EXCEPTIONAL CHILDREN","1401 AVENUE I",11230,718-377-7507,Permitted
"HELEN KELLER SERVICES FOR THE BLIND  CHILDREN&#39;S LEARNING CENTER","57 WILLOUGHBY STREET",11201,718-522-2122,Permitted
"HELEN OWEN CAREY CHILD DEVELOPMENT CENTER","71 LINCOLN PLACE",11217,718-638-4100,Permitted
"HELP 3 CROTONA EARLY LEARN","785 CROTONA PARK NORTH",10460,718-583-1511,Permitted
"HELP DAY CARE CORP.","515 BLAKE AVENUE",11207,718-498-4002,Permitted
"HELP MORRIS EARLY CHILDHOOD PROGRAM","285 EAST 171 STREET",10457,718-583-0174,Permitted
"HELP MORRIS EARLY CHILDHOOD PROGRAM","285 EAST 171 STREET",10457,718-583-0174,Permitted
"HELPING HANDS CHILDREN&#39;S DAY CARE CENTER, INC.","225-16 LINDEN BOULEVARD",11411,718-527-6258,Permitted
"HELPING HANDS DAY CARE","188-32 JAMAICA AVENUE",11423,718-454-0452,Permitted
"HENFIELD - PARKCHESTER CHILDREN&#39;S CENTER","1489 METROPOLITAN AVENUE",10462,718-409-1231,Permitted
"HENFIELD/PARKCHESTER CHILDREN&#39;S CENTER","2119 STARLING AVENUE",10462,718-409-1231,Permitted
"HENRY ST SETTLEMENT","301 HENRY STREET",10002,212-253-1595,Permitted
"HENRY STREET SETTLEMENT","110 BARUCH DRIVE",10002,212-614-0537,Permitted
"HERBERT G. BIRCH EARLY CHILDHOOD CENTER","475 WEST 250 STREET",10471,718-549-4753,Permitted
"HIGH DEFINITION KIDS DAY CARE CENTER","639 REMSEN AVENUE",11236,718-240-9300,Permitted
"HIGH HOPES OF S. I. INC / INFANT/TODDLER","1298 WOODROW ROAD",10309,718-317-8143,Permitted
"HIGH HOPES OF S. I. INC. PRESCHOOL","1298 WOODROW ROAD",10309,718-317-8143,Permitted
"HIGHBRIDGE ADVISORY COUNCIL  EARLY CHILDHOOD CENTER # 1","1594-98 TOWNSEND AVENUE",10452,718-299-3917,Permitted
"HIGHBRIDGE ADVISORY COUNCIL DAY CARE CENTER","1181 NELSON AVENUE",10452,718-681-5216,Permitted
"HIGHBRIDGE ADVISORY COUNCIL DORIS E. STONE CHILD CARE CENTER","1165 UNIVERSITY AVENUE",10452,718-681-5888,Permitted
"HIGHBRIDGE ADVISORY COUNCIL ECC # 3","1399 OGDEN AVENUE",10452,718-293-9196,Permitted
"HIGHBRIDGE ADVISORY COUNCIL HEAD START","880 RIVER AVENUE",10452,718-992-1321,Permitted
"HIGHBRIDGE ADVISORY COUNCIL MARSHALL ENGLAND EARLY LEARNING CENTER","800 CONCOURSE VILLAGE EAST",10451,718-742-2367,Permitted
"HIGHER LEVEL DAY CARE","2401 BEVERLY ROAD",11226,718-856-4064,Permitted
"HIGHLIGHTS ACADEMY","1688  PRESIDENT STREET",11213,718-953-5555,Permitted
"HOLLINGWORTH PRESCHOOL","525  WEST 120TH STREET",10027,212-678-3848,Permitted
"HOLLIS FORDE","212-47 JAMAICA AVENUE",11428,718-776-7690,Permitted
"HOLLIS HILLS JEWISH CENTER NURSERY SCHOOL","210-10 UNION TURNPIKE",11364,718-776-3500,Permitted
"HOLMES TOWERS EISMAN DAY NURSERY","1794 FIRST AVENUE",10128,212-876-9200,Permitted
"HOLY MOUNTAIN NURSERY #1","41-05 45 STREET",11104,718-361-0080,Permitted
"HOLY MOUNTAIN NURSERY #4","45-08 SKILLMAN AVENUE",11104,718-361-0080,Permitted
"HOLY MOUNTAIN NURSERY #5","29-49 137 STREET",11354,718-762-2700,Permitted
"HOME SWEET HOME CHILDREN&#39;S SCHOOL,INC.","196-17 53 AVENUE",11365,718-357-9738,"Expired-In Renewal"
"HOMES FOR THE HOMELESS, INC.","175-15 ROCKAWAY BOULEVARD",11434,718-244-0670,Permitted
"HONEYDEW DROP PLAYHOUSE","1113  CHURCH AVENUE",11218,718-941-2177,Permitted
"HONEYPOT DAY CARE, INC.","140-22  BEECH AVENUE",11355,718-539-2388,Permitted
"HOREB DAY CARE CENTER","520 KINGSTON AVENUE",11225,718-771-0849,Permitted
"HOSPITAL CLINIC ACE INTEGRATION HEAD START","1419-23 BROADWAY",11221,718-443-3917,Permitted
"HOSPITAL CLINIC HOME CENTER","165 EAST 46 STREET",11203,718-604-5283,"Expired-In Renewal"
"HOSTOS COMMUNITY COLLEGE CHILDREN&#39;S CENTER, INC.","475 GRAND CONCOURSE",10451,718-518-4176,Permitted
"HOUR CHILDREN INC.","36-11 11 STREET",11106,718-937-4454,Permitted
"HOUR CHILDREN, INC.","36-11 11 STREET",11106,718-937-4454,Permitted
"HOWARD BEACH JUDEA","162-05 90 STREET",11414,718-845-9443,Permitted
"HUDSON GUILD CLINTON","410 WEST 40TH STREET",10018,646-649-2351,Permitted
"HUDSON GUILD EARLY CHILDHOOD PROGRAM","459 WEST 26 STREET",10001,212-760-9830,Permitted
"HUDSON&#39;S HOUSE","413 SMITH   STREET",11231,718-522-2301,Permitted
"HUDSON&#39;S OFF HENRY","67 WOODHULL STREET",11231,718-852-3890,Permitted
"HUGGS DAY SCHOOL, INC.","763 PRESIDENT STREET",11215,718-230-5255,Permitted
"HUGS &amp; KIDDIES OF STATEN ISLAND,NY LLC","140 HARVEST AVENUE",10310,718-273-6141,Permitted
"HYLAN DAY CARE","2346 HYLAN BOULEVARD",10306,718-351-2705,Permitted
"I A H D - ST. MARY&#39;S PRESCHOOL","2213 EAST TREMONT AVENUE",10462,718-683-3775,Permitted
"I BEAR DAY CARE CENTER","33-15 154TH  STREET",11354,718-939-3870,Permitted
"I LOVE ME EARLY CHILDHOOD CENTER","93 NORWOOD AVENUE",11208,718-235-2654,Permitted
"IAHD- ST. MARY&#39;S PRESCHOOL","2213 EAST TREMONT AVENUE",10462,718-683-3775,Permitted
"ICAHN  HOUSE","1520 BROOK AVENUE",10457,718-299-3819,Permitted
"ICAHN HOUSE","1520 BROOK AVENUE",10457,718-299-3819,Permitted
ICCD,"35-55 223 STREET",11361,718-428-5370,Permitted
ICCD,"98-02 62 DRIVE",11374,718-263-1587,Permitted
"ICLC/STANLEY S. LAMM INSTITUTE PRESCHOOL","500 19TH STREET",11215,718-237-8833,Permitted
"IDEAL DAY CARE CENTER","1193 NOSTRAND AVENUE",11225,718-604-1486,Permitted
"IMAGINE DUMBO (INFANT/TODDLER)","85 Adams Street",11201,718-522-2263,Permitted
"IMAGINE DUMBO (P.S.)","85 Adams Street",11201,718-522-2263,Permitted
"IMAGINE EARLY LEARNING CENTER @ VETS KIDS","423 EAST 23 STREET",10010,212-951-3435,Permitted
"IMAGINE EARLY LEARNING CENTER @ VETS KIDS","423 EAST 23 STREET",10010,212-951-3435,Permitted
"IMAGINE EARLY LEARNING CENTER @JAMAICA KIDS PRESCHOOL","1 JAMAICA CENTER PLAZA",11432,718-557-5520,Permitted
"IMAGINE EARLY LEARNING CENTER P/S","50 MONROE PLACE",11201,718-624-7520,Permitted
"IMAGINE EARLY LEARNING CENTER-INFANT","50 MONROE PLACE",11201,718-624-7520,Permitted
"IMAGINE EARLY LEARNING CENTERS, LLC","250 BEDFORD PARK BLVD WEST.",10468,718-960-8746,Permitted
"IMANI DAY SCHOOL","4022 FARRAGUT ROAD",11210,718-421-9791,Permitted
"IMMANUEL CREATIVE DAY CARE CENTER","163-15 OAK AVENUE",11358,718-460-9991,Permitted
"IMMANUEL GENIUS","253-01 NORTHERN BLVD.",11362,718-877-3001,Permitted
"IMMANUEL GENIUS EDUCATIONAL CENTER","213-03 NORTHERN BLVD.",11361,718-819-0190,Permitted
"IN GOD WE TRUST","241 MARCUS GARVEY BOULEVARD",11221,718-453-0004,Permitted
INFANT/TODDLER,"1725  YORK AVENUE",10128,212-774-8000,Permitted
"INFINITY EDUCATIONAL CHILD CARE OF MARINE PARK","1972 EAST 34TH STREET",11234,718-336-1981,Permitted
"INITIAL STEPS CHILD DEVELOPMENT CENTER","3003 GLENWOOD ROAD",11210,718-434-2805,Permitted
"INNER FORCE TOTS  INFANT/TODDLER","1181  EAST NEW YORK AVENUE",11212,718-221-1246,Permitted
"INNER FORCE TOTS,INC.","1181  EAST NEW YORK AVENUE",11212,718-221-1246,Permitted
"INTERNATIONAL 1ST STEP DAY CARE 11 CORPORATION","64-41 UTOPIA PARKWAY",11365,718-886-8977,Permitted
"INTERNATIONAL CHILDREN&#39;S","57-27 PENROD STREET",11368,718-271-1000,Permitted
"INTERNATIONAL NURSERY SCHOOL","171-39 NORTHERN BLVD",11358,718-353-0932,Permitted
"IOLA JORDAN DAY CARE CENTER","421 EAST 161 STREET",10451,718-402-4166,Permitted
"IP KIDS","2619 86TH STREET",11223,718-621-7818,Permitted
"IP KIDS","2625 86TH STREET",11223,718-621-7818,Permitted
"IP KIDS MONTESSORI","850 50TH STREET",11220,718-633-1178,Permitted
"IRA&#39;S BRIARWOD DAYCARE &amp; PRESCHOOL, INC.","139-76 85 DRIVE",11435,718-739-6500,Permitted
"IRA&#39;S BRIARWOOD DAYCARE &amp; PRESCHOOL,INC.","139-76 85 DRIVE",11435,917-807-2683,Permitted
"IRA&#39;S PARKWAY DAY CARE &amp; PRESCHOOL,INC.","141-20 GRAND CENTRAL PARKWAY",11435,718-526-1803,Permitted
"ISABELLA  CHILD CARE","515 AUDUBON AVENUE",10040,212-342-9436,Permitted
"ISABELLA  CHILD DAY CARE CENTER","515 AUDUBON AVENUE",10040,212-342-9436,Permitted
"ISHOLOM SHOLOM, INC.","116-66 PARK LANE SOUTH",11418,718-850-2934,Permitted
"ISLANDER&#39;S KIDS LEARNING DAY CARE CENTER","219 JEFFERSON AVENUE",10306,718-979-5331,Permitted
"IT&#39;S A SMALL WORLD AFTER ALL CHILD CARE","684 BRITTON STREET",10467,347-427-3866,Permitted
"IT&#39;S A SMALL WORLD AFTER ALL DAY CARE INC","647 EAST 180TH STREET",10457,347-591-0738,Permitted
"ITTY BITTY ADVENTURES","3416 AVENUE S",11234,718-375-4700,Permitted
"IVY DAY SCHOOL","65-01 KISSENA BOULEVARD",11367,718-460-6366,Permitted
"IVY DAY SCHOOL","70-44 KISSENA BLVD.",11367,718-877-5523,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","1779 RICHMOND AVENUE",10314,718-982-0200,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","1779 RICHMOND AVENUE",10314,718-982-0200,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","4020 EAST TREMONT AVENUE",10465,718-239-5275,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","4020 EAST TREMONT AVENUE",10465,718-239-5275,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","61-58 SPRINGFIELD BOULEVARD",11364,718-352-8972,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","61-58 SPRINGFIELD BOULEVARD",11364,718-352-8972,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","776 AVENUE OF THE AMERICAS",10001,212-683-5545,Permitted
"IVY LEAGUE EARLY LEARNING ACADEMY","776 AVENUE OF THE AMERICAS",10001,212-683-5545,Permitted
"J &amp; J ACADEMY","55 WYONA AVENUE",10314,718-698-0280,Permitted
"J P MORGAN CHASE BACK-UP CENTER - MIDTOWN","18 EAST 48TH STREET",10017,212-644-3206,Permitted
"J&#39;C&#39;S DAYCARE/ DAY WATCH","20 SAINT JOHNS ROAD",11385,718-381-3777,Permitted
"J.A.D.E. MULTI  FAMILY CIRCLE CENTER,  INC.","3471 FENTON AVENUE",10469,718-655-5361,Permitted
"J.P. MORGAN CHASE BACK UP CHILD CARE CENTER","3 METROTECH CENTER",11201,718-242-1816,Permitted
"J.P. MORGAN CHASE BACK-UP CHILD CARE CENTER (I/T)","3 METROTECH",11201,718-242-1816,Permitted
"JACK &amp; JILL NURSERY SCHOOL II","68-05 FRESH MEADOW LANE",11365,718-939-8687,Permitted
"JACK AND JILL AT  ST GEORGE","209 EAST 16 STREET",10003,212-475-0855,Permitted
"JACK AND JILL NURSERY SCHOOL","43-23 COLDEN STREET",11355,718-762-1218,Permitted
"JACKSON DEVELOPEMENT CHILDREN&#39;S SERVICES","36-02 14 STREET",11106,718-392-2510,Permitted
"JACKSON DEVELOPMENT  &amp; CHILDREN&#39;S SERVICES","31-36 88 STREET",11369,718-205-1919,Permitted
"JACKSON HEIGHTS EARLY LEARNING CENTER","33-50 82 STREET",11372,718-310-0910,Permitted
"JACKSON HEIGHTS EARLY LEARNING CENTER-OZONE PARK","81-05 101 AVENUE",11416,646-413-7521,Permitted
"JACKSON HEIGHTS ELC ANNEX, INC.","79-10 34TH AVENUE",11372,718-779-5437,"Expired-In Renewal"
"JADS  CHILDREN CENTER INC.","2403 GRAND CONCOURSE",10468,718-220-1477,Permitted
"JADS CHILDREN   CENTER  INC.","2403 GRAND CONCOURSE",10468,718-220-1477,Permitted
"JAMAICA KIDS INFANT/TODDLER","1 JAMAICA CENTER PLAZA",11432,718-557-5520,Permitted
"JAMAICA N.A.A.C.P.","189-26 LINDEN BLVD.",11412,718-978-0400,Permitted
"JAMAICA SDA/BUSY BEE LEARNING CENTER","88-28 163 STREET",11432,718-297-3491,Permitted
"JASLEEN SABHARWAL","68-60 AUSTIN STREET",11375,718-268-0092,"Expired-In Renewal"
"JCP  EARLY CHILDHOOD CENTER","146 DUANE STREET",10013,212-334-3533,"Expired-In Renewal"
"JEROME HARDEMAN EARLY CHILDHOOD EDUCATION CENTER","29-49 GILLMORE STREET",11369,718-779-1660,Permitted
"JEWISH CHILD CARE ASSOC.","108-05 68 ROAD",11375,718-263-5730,Permitted
"JEWISH COMMUNITY  CENTER OF STATEN ISLAND","1466 MANOR ROAD",10314,718-475-5230,Permitted
"JEWISH COMMUNITY CENTER OF STATEN ISLAND","1297 ARTHUR KILL ROAD",10312,718-475-5224,Permitted
"JEWISH COMMUNITY CENTER OF STATEN ISLAND","485 VICTORY BOULEVARD",10301,718-475-5286,Permitted
"JEWISH COMMUNITY CENTER OF STATEN ISLAND I/T","1466 MANOR ROAD",10314,718-475-5230,Permitted
"JEWISH COMMUNITY CENTER OF STATEN ISLAND@ SMILES AROUND US","3854 HYLAN BOULEVARD",10308,718-948-0122,Permitted
"JF KIDS PORT INFANT TODDLER PROGRAM","BLDG #350 JFK AIRPORT",11430,718-553-5437,Permitted
"JLEE MONTESSORI PRESCHOOL / I P KIDS","2631 86TH STREET",11223,718-633-1178,"Expired-In Renewal"
"JOAN ANN KENNEDY MEMORIAL PRE-SCHOOL (SETON FOUNDATION","850 HYLAN BOULEVARD",10305,718-876-0939,Permitted
"JOHN COKER DAY CARE CENTER","1375 BUSHWICK AVENUE",11207,718-452-1414,Permitted
"JOHN F. KENNEDY EARLY CHILDHOOD DEVELOPMENT CENTER","103-15 FARRAGUT ROAD",11236,718-272-8751,Permitted
"JOHN ORAVECZ EARLY CHILDHOOD DEVELOPMENT CENTER","176 JAVA STREET",11222,718-782-2727,Permitted
"JOHNSON&#39;S ACADEMY PRESCHOOL","99-04 57 AVENUE",11368,718-592-7289,Permitted
"JONATHAN WILLIAMS DAY CARE CENTER","321 ROEBLING STREET",11211,718-387-5011,Permitted
"JOYFUL TOTS DAY CARE CENTER","403 NEW JERSEY AVENUE",11207,718-676-7867,"Expired-In Renewal"
"JOYFUL TOTS DAYCARE CENTER INC.","265 LOTT AVENUE",11212,718-342-4222,Permitted
"JOYFUL TOTS DAYCARE CENTER INC.","265 LOTT AVENUE",11212,718-342-4225,Permitted
"JP MORGAN CHASE BACK-UP CC / BRIGHT HORIZONS","18 EAST 48 STREET",10017,212-644-3206,Permitted
"JTG BILINGUAL CHILD DEVELOPMENT SERVICES","1440 86TH STREET",11228,718-331-0288,Permitted
"JUDI`S NURSERY","70-11 150 STREET",11367,718-520-1324,Permitted
"JUGUEMOS A CANTAR","71 LINCOLN PLACE",11217,917-453-1187,Permitted
"JUST 4  KIDS SOUNDVIEW CENTER","214 SOUNDVIEW AVENUE",10473,917-995-8041,Permitted
"JUST 4 KIDS KIDDIE KOLLEGE","781 CASTLE HILL AVENUE",10473,347-493-0813,Permitted
"JUST 4 KIDS SOUNDVIEW CENTER  I I","216 SOUNDVIEW AVENUE",10473,917-995-8041,Permitted
"KA OF FLUSHING","33-25 PARSONS BLVD.",11354,718-888-9499,Permitted
"KA OF FLUSHING","33-25 PARSONS BLVD.",11354,718-888-9499,Permitted
"KANE STREET KIDS","236 KANE STREET",11231,718-875-1550,Permitted
"KAPLAN NURSERY SCHOOL AT SUTTON PLACE SYNAGOGUE","225 EAST 51 STREET",10022,212-826-6204,Permitted
"KATHY&#39;S DAY CARE","94-25 57 AVENUE",11373,718-592-1515,Permitted
"KAYKAR ALL ABOUT THE CHILDREN CENTER","755 EASTERN PARKWAY",11213,347-817-9314,Permitted
"KENNEDY CHILD STUDY CENTER","1028 EAST 179 STREET",10460,718-842-0200,Permitted
"KENNEDY CHILD STUDY CENTER","1071 B EAST TREMONT AVENUE",10460,718-842-8942,Permitted
"KENNEDY CHILD STUDY CENTER","151 EAST 67 STREET",10065,212-988-9500,Permitted
"KEREN OHR III NURSERY","170-16 73 AVENUE",11366,718-380-5611,Permitted
"KESHET LEARNING CENTER","1612  QUENTIN ROAD",11229,718-376-6958,Permitted
"KESHET LEARNING CENTER","1612  QUENTIN ROAD",11229,718-376-6958,Permitted
"KHANH PHAN","47-49 162ND STREET",11358,718-460-8552,Permitted
"KHWOA BHAO DAY SCHOOL","132-25 POPLE AVENUE",11355,718-353-3628,Permitted
"KHYLE BRE NAJ KIDDIE DAY CARE,INC.","9718 FLATLANDS AVENUE",11236,718-345-3636,Permitted
"KID KRAZY EARLY CHILDHOOD DEVELOPMENT CENTER.","21-25 21 AVENUE",11105,718-545-5728,Permitted
"KID KRAZY INC.","25-19 27 STREET",11102,718-545-5728,Permitted
"KID KRAZY INC. PRESCHOOL","25-19 27 STREET",11102,718-204-0646,Permitted
"KID KRAZY, INC.","21-35 21 AVENUE",11105,718-545-5728,Permitted
"KID SMART- A LEARNING CHILD CARE CENTER","360  SEAVIEW AVENUE",10305,718-226-8308,Permitted
"KIDDIE ACADEMY OF LITTLE NECK","252-20 NORTHERN BOULEVARD",11362,718-229-2829,Permitted
"KIDDIE ACADEMY OF STATEN ISLAND","1110 SOUTH AVENUE",10314,718-698-6905,Permitted
"KIDDIE ACADEMY OF STATEN ISLAND INFANT/TODDLER","1110 SOUTH AVENUE",10314,718-698-6905,Permitted
"KIDDIE ACADEMY P/S","7-05 152ND STREET",11357,718-747-5555,Permitted
"KIDDIE CASTLE DAY CARE","1101 EAST 35 STREET",11210,718-677-0303,Permitted
"KIDDIE CASTLE DAY CARE #2 THE NURSERY","1729 FLATBUSH AVENUE",11210,718-677-0303,Permitted
"KIDDIE KORNER (INFANT/TODDLERS)","166 MONTAGUE STREET",11201,718-834-6093,Permitted
"KIDDIE KORNER (PRE-SCHOOL)","166 MONTAGUE STREET",11201,718-834-6093,Permitted
"KIDDIE KORNER PRE-SCHOOL #2","117 REMSEN STREET",11201,718-510-6903,Permitted
"KIDDIE KORNER PRESCHOOL (INFANT/TODDLER)","117 REMSEN STREET",11201,718-510-6903,Permitted
"KIDDIES LEARNING CENTER","263 TROY AVENUE",11213,718-221-2530,Permitted
"KIDDIES SAFE HAVEN, INC.","1891 MCGRAW AVENUE",10462,718-409-2706,Permitted
"KIDDY ACADEMY OF WHITESTONE INFANT/TDDLER PROGRAM","7-05 152ND STREET",11357,718-747-5555,Permitted
"KIDDY KORNER","243-37 MERRICK BLVD",11422,718-712-6768,Permitted
"KIDDY KORNER INFANT/TODDLER","243-35 MERRICK BLVD",11422,718-712-6768,Permitted
"KIDERIFIC NURSERY SCHOOL","1621 PILGRIM AVENUE",10461,718-518-7170,Permitted
"KIDS CHOICE PRESCHOOL","106-54 GUY BREWER BOULEVARD",11433,718-297-6707,Permitted
"KIDS CIRCLE DAY CARE","164-04 GOETHALS AVENUE",11432,718-380-1280,"Expired-In Renewal"
"KIDS ET CETERA DAY CARE CENTER , INC.","1333 FLATBUSH AVENUE",11226,718-693-8446,Permitted
